"","nbsp.w","FRic.w","FEve.w","FDiv.w"
"22_ZHUA_l",8,4.34087452664148,0.25600330117905,0.477535979859882
"22_ZHUB_l",4,1.19577206873506,0.537130275972224,0.925906248489701
"22_ZHUC_l",3,1.26666342971838,0.141779981378598,0.669931362850321
"23_BSRD_l",1,NA,NA,NA
"23_BSRE_l",2,NA,NA,NA
"23_BSRF_l",3,3.2343085196631,0.0161861627951942,0.994163061204925
"23_BSUA_l",7,4.3436993448052,0.35549831825811,0.477132024185645
"23_BSUB_l",10,6.00216888652736,0.448579104873224,0.60821159254461
"23_BSUC_l",10,2.94336614608062,0.499391096721658,0.671008187079086
"23_ZHRD_l",11,5.43682105739122,0.427187583923951,0.757103437195412
"23_ZHRE_l",5,0.558083737439596,0.0833373706494659,0.787613852742513
"23_ZHRF_l",4,1.10687224559963,0.64474353296967,0.940855253417766
"23_ZHUA_l",8,3.30432963142752,0.469879550728421,0.598058038381676
"23_ZHUB_l",3,0.182510723296619,0.0588215199710458,0.966998173308139
"23_ZHUC_l",5,1.55688354859881,0.157912601306316,0.513630711451977
"24_BEUB_l",6,0.750290725917708,0.250366531326425,0.893500920283211
"24_BSRD_l",4,0.931054111546813,0.617919497195522,0.874573743011323
"24_BSRE_l",5,1.10740961900527,0.471402411499828,0.40003153423985
"24_BSRF_l",3,0.00368403715927503,0.759879480063311,0.994593257033792
"24_BSUA_l",4,2.52166010439821,0.826256123420528,0.51454065631894
"24_BSUB_l",8,5.43487003272075,0.355505029895922,0.706966549472676
"24_BSUC_l",9,6.14898157054463,0.350072475112996,0.914078123300477
"24_ZHRD_l",4,2.16570130972831,0.402423293394166,0.979928114248436
"24_ZHRE_l",4,1.06410172169213,0.789416972548284,0.370714097125938
"24_ZHRF_l",3,1.10687224559963,0.154730560581138,0.924433962835902
"24_ZHUA_l",6,3.07678890975539,0.426887031592524,0.702365216312181
"24_ZHUB_l",7,2.24039645231998,0.320647577458246,0.662016143538762
"24_ZHUC_l",4,0.764578638355291,0.625612443302925,0.769344858483081
"25_BEUB_l",12,11.8861947354052,0.449299715413087,0.727254895500995
"25_BSRD_l",3,1.61819993727737,0.0362115189179453,0.988290714816676
"25_BSRE_l",2,NA,NA,NA
"25_BSRF_l",3,2.16570130972831,0.125684315996728,0.975366420751233
"25_BSUA_l",7,1.4784275672893,0.394084664130495,0.884300375444591
"25_BSUB_l",4,1.15971720804952,0.780523557899537,0.466080935476292
"25_BSUC_l",7,4.90535843966686,0.591152650721257,0.833700803225596
"25_ZHRD_l",1,NA,NA,NA
"25_ZHRE_l",6,1.79757064790926,0.285095377041477,0.79356581319471
"25_ZHRF_l",4,1.10687224559963,0.328773880698319,0.741345387117663
"25_ZHUA_l",6,1.27801417365283,0.607391106040303,0.71207555262741
"25_ZHUB_l",7,4.03595514745158,0.411641320680284,0.978976087283757
"25_ZHUC_l",9,2.33551326579548,0.394953078140202,0.52948096559276
"26_BSRD_l",5,3.2343085196631,0.22729789866516,0.668306982937571
"26_BSRE_l",2,NA,NA,NA
"26_BSRF_l",3,2.16570130972831,0.16650772091486,0.945313710650911
"26_BSUA_l",5,1.47339035709987,0.469978806753516,0.875586049743434
"26_BSUB_l",6,2.21000707178574,0.756715169334614,0.978462683136412
"26_BSUC_l",5,0.558083737439596,0.667582274218178,0.848960128780891
"26_ZHRD_l",8,4.18471511724945,0.709759457305192,0.845598882913158
"26_ZHRE_l",3,0.367707531641086,0.0501985853505396,0.994896544325938
"26_ZHRF_l",4,1.10687224559963,0.200798095352184,0.824125534056836
"26_ZHUA_l",10,7.23109740628894,0.499628041053667,0.549430662490827
"26_ZHUB_l",7,2.23732991831795,0.165944694687241,0.465534833677792
"26_ZHUC_l",10,5.40657461935995,0.436591430461834,0.701057433186284
"27_BSRD_l",1,NA,NA,NA
"27_BSRE_l",4,2.16570130972831,0.87393491271095,0.80862589931365
"27_BSRF_l",2,NA,NA,NA
"27_BSUA_l",7,1.47517288241858,0.443276180112877,0.711135129631934
"27_BSUB_l",5,1.20754809630292,0.3694624589774,0.987834399332652
"27_BSUC_l",4,0.372875776130203,0.6018162324813,0.689856321525175
"27_ZHRD_l",7,3.52446122390646,0.613036217190489,0.968628820638062
"27_ZHRE_l",5,0.180018642431416,0.623215577664311,0.977511228914427
"27_ZHRF_l",3,0.364710667061795,0.523811217737424,0.559728341216579
"27_ZHUA_l",4,0.556950304003594,0.907401660800202,0.706056505667778
"27_ZHUB_l",3,1.09647680197938,0.340538733682695,0.967906980640369
"27_ZHUC_l",3,0.0412563384515548,0.190919214198551,0.774745493581031
"28_BSRD_l",4,1.10740961900527,0.291170640039435,0.796942271290752
"28_BSRE_l",5,3.24952664366901,0.667179477147405,0.907040740990795
"28_BSRF_l",3,0.00368403715927503,0.848450230130682,0.971403746634761
"28_BSUA_l",8,4.36202436654118,0.235374904640266,0.805261920925781
"28_BSUB_l",6,1.97447657456577,0.474017820117211,0.951960814799627
"28_BSUC_l",4,0.125029349677907,0.649166825548316,0.711834957696284
"28_ZHRD_l",5,3.2343085196631,0.266637215502942,0.597538318309357
"28_ZHRE_l",4,1.10687224559963,0.536460403539362,0.968781205883463
"28_ZHRF_l",5,2.0799094638704,0.75694373387229,0.934517021251353
"28_ZHUA_l",8,4.02418434011706,0.34510625630535,0.791017284233108
"28_ZHUB_l",4,0.553953718438826,0.117039521491456,0.772440435101696
"28_ZHUC_l",5,1.82812136754281,0.550074650780367,0.984340037029484
"29_BSRD_l",2,NA,NA,NA
"29_BSRE_l",3,0.553902292096979,0.129641941739624,0.918007671559645
"29_BSRF_l",3,3.2343085196631,0.0883077951379321,0.942909850291349
"29_BSUA_l",10,1.88009067768576,0.578264921733391,0.665793266745468
"29_BSUB_l",8,3.47675881181372,0.420897774476863,0.702125850409763
"29_BSUC_l",5,0.558083737439596,0.637910571112581,0.799674253806762
"29_ZHRD_l",6,3.6004099003457,0.366515463089657,0.891358010146292
"29_ZHRE_l",4,1.46955914015775,0.169616250280739,0.72099790165184
